"Machen_ChristianityLiberalism" "Machen_LitHistNT" "Machen_OriginPaulReligion" "Mencken_AmericanLanguage" "Mencken_DefenseWomen" "Mencken_Nietzche" "Poe_FallHouseUsher" "Poe_Works1" "Rian_Unbelief" "VanTil_ChristianTheisticEthics" "VanTil_ProtestantDoctrineScripture" "VanTil_SurveyChristianEpistemology"
"physical" 0.00703940305862063 0.00727868255845692 0.00674070204411789 0.000870344743552921 0.0456950456950457 0.0283702576535218 0.0391466040321002 0.0106095167365127 0 0.0242931137698575 0.00342026507054297 0.0246533651843477
"remains" 0.0105591045879309 0.00545901191884269 0.0219072816433832 0.021758618588823 0.0192400192400192 0.0128955716606917 0 0.00106095167365127 0 0.0138817792970614 0.0136810602821719 0.0246533651843477
"wrong" 0.0263977614698274 0.0063688472386498 0.00842587755514737 0.00696275794842337 0.00721500721500722 0.0335284863177985 0 0.00848761338921012 0 0.0234255025637911 0.00684053014108593 0.0229531331026685
"considered" 0.0140788061172413 0.015467200436721 0.0134814040882358 0.00435172371776461 0.00240500240500241 0.0128955716606917 0.0195733020160501 0.0212190334730253 0 0.0147493905031277 0.00855066267635742 0.028053829347706
"presence" 0.0351970152931031 0.0272950595942134 0.0286479836875011 0.00435172371776461 0.012025012025012 0.0103164573285534 0.0489332550401253 0.0116704684101639 0 0.0069408896485307 0.0102607952116289 0.00170023208167915
"accepted" 0.0281576122344825 0.0218360476753708 0.0252776326654421 0.0139255158968467 0 0.0232120289892451 0.0195733020160501 0.00530475836825633 0 0.00780850085459704 0.00855066267635742 0.0068009283267166
"der" 0 0 0.0412868000202221 0.00696275794842337 0 0.0722152012998736 0 0.00212190334730253 0 0.00347044482426535 0.00855066267635742 0.00765104436755617
"exactly" 0.0263977614698274 0.0191065417159494 0.0227498693988979 0.00783310269197629 0.00481000481000481 0.00773734299641503 0 0.00636571004190759 0 0.00520566723639803 0 0.0348547576744226
"lesson" 0.00175985076465516 0.112819579656082 0.000842587755514737 0.00174068948710584 0 0.00128955716606917 0 0 0 0.00260283361819901 0 0.000850116040839575
"pure" 0.0193583584112067 0.00727868255845692 0.00589811428860316 0.00261103423065876 0.0168350168350168 0.00128955716606917 0.00978665100802505 0.00212190334730253 0 0.0459833939215159 0.0547242411286875 0.0068009283267166
"assumed" 0.00879925382327579 0.0118278591574925 0.00758328979963263 0.00348137897421169 0.00481000481000481 0.00386867149820752 0.0195733020160501 0.00954856506286139 0.0390472471690746 0.0234255025637911 0.0239418554938008 0.0365549897561017
"cit" 0 0 0.04802750206434 0.0104441369226351 0 0 0 0 0 0.00173522241213268 0.0273621205643437 0.0382552218377809
"heaven" 0.0351970152931031 0.0191065417159494 0.0210646938878684 0.00174068948710584 0.00481000481000481 0.0116060144946225 0.0195733020160501 0.00636571004190759 0 0.0242931137698575 0.0153911928174434 0.0068009283267166
"rome" 0.0123189553525861 0.0509507779091984 0.0278053959319863 0.000870344743552921 0 0.00386867149820752 0 0.00212190334730253 0 0.00867611206066338 0.0273621205643437 0.0034004641633583
"thinks" 0.00175985076465516 0 0.00337035102205895 0.00522206846131753 0.00481000481000481 0.00515822866427669 0 0.00636571004190759 0 0.0294987810062555 0.0444634459170586 0.0416556860011392
"understand" 0.0158386568818964 0.0172868710763352 0.00674070204411789 0.00870344743552921 0.00240500240500241 0.0103164573285534 0.00978665100802505 0.0127314200838152 0 0.0173522241213268 0.0307823856348867 0.0221030170618289
"head" 0.00351970152931031 0.00818851787826403 0.00252776326654421 0.00870344743552921 0.0192400192400192 0.0206329146571067 0.0293599530240752 0.0742666171555886 0 0.00520566723639803 0.00513039760581445 0.000850116040839575
"open" 0.00879925382327579 0.00818851787826403 0.00758328979963263 0.00696275794842337 0.0216450216450216 0.0154746859928301 0.0195733020160501 0.0297066468622354 0 0.00780850085459704 0.0239418554938008 0.0221030170618289
"past" 0.0387167168224135 0.00727868255845692 0.00589811428860316 0.0365544792292227 0.00962000962000962 0.0245015861553143 0 0.00848761338921012 0 0.00520566723639803 0.0136810602821719 0.00595081228587702
"read" 0.00527955229396547 0.0227458829951779 0.00674070204411789 0.0208882738452701 0.00962000962000962 0.0270807004874526 0.0587199060481503 0.0190971301257228 0 0.00347044482426535 0.0239418554938008 0.0034004641633583
"save" 0.00703940305862063 0.0109180238376854 0.00337035102205895 0.0382951687163285 0.0456950456950457 0.0193433574910376 0 0.00212190334730253 0 0.0130141680909951 0.0205215904232578 0.0034004641633583
"starting" 0 0.00727868255845692 0 0.000870344743552921 0 0.00773734299641503 0 0.00530475836825633 0 0.0112789456788624 0.00513039760581445 0.0807610238797596
"children" 0.0263977614698274 0.0118278591574925 0.00505552653308842 0.0200179291017172 0.0456950456950457 0.037397157816006 0 0.00212190334730253 0 0.0112789456788624 0.00513039760581445 0.00595081228587702
"definite" 0.0281576122344825 0.0181967063961423 0.01600916735478 0.0147958606403997 0.0192400192400192 0.0206329146571067 0 0.00636571004190759 0 0.0069408896485307 0.00342026507054297 0.0153020887351123
"dr" 0.00175985076465516 0 0.000842587755514737 0.0278510317936935 0.0144300144300144 0.0283702576535218 0.0293599530240752 0.00742666171555886 0.42951971885982 0.0104113344727961 0.0324925181701582 0.0136018566534332
"french" 0 0 0.000842587755514737 0.0957379217908213 0.00962000962000962 0.0116060144946225 0 0.00636571004190759 0 0 0 0
"possibility" 0.00879925382327579 0.00454917659903557 0.0126388163327211 0.000870344743552921 0.00481000481000481 0.00773734299641503 0.00978665100802505 0.00742666171555886 0 0.0208226689455921 0.0290722530996152 0.03995545391946
"accept" 0.0369568660577583 0.0100081885178783 0.00842587755514737 0.00435172371776461 0.00721500721500722 0.0116060144946225 0.00978665100802505 0.00106095167365127 0 0.0130141680909951 0.0359127832407012 0.0272037133068664
"established" 0.0158386568818964 0.0136475297971067 0.0438145632867663 0.0130551711532938 0.00962000962000962 0.00128955716606917 0 0.00954856506286139 0 0.00954372326672971 0.00684053014108593 0.00765104436755617
"finds" 0.0193583584112067 0.00909835319807115 0.00926846531066211 0.021758618588823 0.0264550264550265 0.0090269001624842 0 0.00212190334730253 0 0.0208226689455921 0.0153911928174434 0.0161522047759519
"follow" 0.0158386568818964 0.0118278591574925 0.00589811428860316 0.0147958606403997 0.00240500240500241 0.0128955716606917 0.00978665100802505 0.00636571004190759 0 0.0260283361819901 0.0324925181701582 0.0136018566534332
"marriage" 0 0 0.000842587755514737 0.000870344743552921 0.233285233285233 0.0270807004874526 0 0.0031828550209538 0 0.00173522241213268 0 0.0034004641633583
"taylor" 0 0 0 0.00870344743552921 0 0 0 0 0 0.0286311698001891 0 0.0731099795122034
"maintain" 0.0140788061172413 0.00727868255845692 0.00842587755514737 0 0.00481000481000481 0.0167642431588992 0 0.0031828550209538 0 0.0251607249759238 0.0205215904232578 0.0365549897561017
"op" 0 0 0.0429719755312516 0.011314481666188 0 0 0 0 0 0.00173522241213268 0.0273621205643437 0.0391053378786204
"value" 0.0175985076465516 0.031844236193249 0.0126388163327211 0.00696275794842337 0.0312650312650313 0.0141851288267609 0 0.00848761338921012 0 0.00867611206066338 0.00684053014108593 0.011901624571754
"half" 0.00351970152931031 0.00727868255845692 0.00421293877757368 0.0295917212807993 0.0384800384800385 0.0167642431588992 0.0391466040321002 0.0403161635987481 0.0390472471690746 0.000867611206066338 0 0.00425058020419787
"nearly" 0.0105591045879309 0 0 0.033073100255011 0.0264550264550265 0.0116060144946225 0.0391466040321002 0.0594132937244709 0.0390472471690746 0.00173522241213268 0 0
"apparent" 0.00175985076465516 0.00909835319807115 0.00337035102205895 0.00696275794842337 0.00721500721500722 0.0348180434838676 0.00978665100802505 0.0392552119250968 0 0.0121465568849287 0.00513039760581445 0.0153020887351123
"bousset" 0.00175985076465516 0 0.105323469439342 0 0 0 0 0 0 0 0 0
"directly" 0.00351970152931031 0.0136475297971067 0.0185369306213242 0.00696275794842337 0.00240500240500241 0.00128955716606917 0.00978665100802505 0.0106095167365127 0.0390472471690746 0.0294987810062555 0.0188114578879863 0.0170023208167915
"picture" 0.00879925382327579 0.0200163770357565 0.0176943428658095 0.00696275794842337 0.0168350168350168 0.0167642431588992 0.0195733020160501 0.00848761338921012 0 0.0251607249759238 0.0119709277469004 0.0034004641633583
"aspect" 0.0123189553525861 0.00181967063961423 0.00421293877757368 0 0.00481000481000481 0.0090269001624842 0.00978665100802505 0.0031828550209538 0 0.0381748930669189 0.0307823856348867 0.0306041774702247
"logical" 0.022878059940517 0.0063688472386498 0.00505552653308842 0.0147958606403997 0.00721500721500722 0.0090269001624842 0 0 0 0.0173522241213268 0.0222317229585293 0.0331545255927434
"master" 0.0193583584112067 0.0227458829951779 0.00926846531066211 0.011314481666188 0.0144300144300144 0.0386867149820752 0.0293599530240752 0.0212190334730253 0 0.00173522241213268 0.00171013253527148 0.00255034812251872
"passages" 0.0105591045879309 0.0445819306705486 0.0421293877757368 0 0 0.00773734299641503 0.0195733020160501 0.00530475836825633 0 0.00173522241213268 0.00855066267635742 0
"shown" 0.00351970152931031 0.00454917659903557 0.0185369306213242 0.0165365501275055 0.0168350168350168 0.0128955716606917 0 0.00848761338921012 0 0.0138817792970614 0.0290722530996152 0.0161522047759519
"accordingly" 0 0.00363934127922846 0.00252776326654421 0.000870344743552921 0 0.00128955716606917 0.00978665100802505 0.00848761338921012 0.0390472471690746 0.0234255025637911 0.0136810602821719 0.0595081228587702
"finite" 0 0 0 0 0 0.00128955716606917 0 0 0 0.0234255025637911 0.00855066267635742 0.0773605597164013
"hypothesis" 0.00351970152931031 0.015467200436721 0.0615089061525758 0 0.00481000481000481 0.00128955716606917 0 0.00106095167365127 0 0.00173522241213268 0.0239418554938008 0.0102013924900749
"immediate" 0.0211182091758619 0.023655718314985 0.00589811428860316 0.00348137897421169 0.00962000962000962 0.00644778583034586 0.0293599530240752 0.0190971301257228 0 0.0216902801516584 0.00513039760581445 0.0144519726942728
"maintained" 0.0123189553525861 0.00727868255845692 0.0353886857316189 0.00348137897421169 0.012025012025012 0.0103164573285534 0.00978665100802505 0.00106095167365127 0 0.0199550577395258 0.00513039760581445 0.0187025528984706
"narrative" 0.00527955229396547 0.0618688017468838 0.0261202204209568 0 0 0.00128955716606917 0.0195733020160501 0.0106095167365127 0 0.00260283361819901 0.00342026507054297 0.0034004641633583
"pronunciation" 0 0 0 0.107922748200562 0 0 0 0 0 0 0 0
"speculation" 0.00175985076465516 0.000909835319807115 0.00337035102205895 0 0.00481000481000481 0.00644778583034586 0 0.00212190334730253 0 0.0763497861338377 0 0.0178524368576311
"admitted" 0.0351970152931031 0.00818851787826403 0.0370738612426484 0.00957379217908213 0.012025012025012 0.0141851288267609 0.0293599530240752 0.0116704684101639 0 0.00260283361819901 0 0.00510069624503745
"dead" 0.0351970152931031 0.0209262123555636 0.0143239918437505 0.00957379217908213 0.012025012025012 0.0128955716606917 0.00978665100802505 0.0148533234311177 0 0.0112789456788624 0.00855066267635742 0.0034004641633583
"knew" 0.0123189553525861 0.0127376944772996 0.0143239918437505 0.00870344743552921 0.00481000481000481 0.0232120289892451 0.0293599530240752 0.0190971301257228 0.0390472471690746 0.0173522241213268 0.0119709277469004 0.00510069624503745
"matters" 0.0246379107051722 0.0118278591574925 0.0117962285772063 0.00261103423065876 0.00962000962000962 0.00644778583034586 0.00978665100802505 0.0106095167365127 0 0.0164846129152604 0.00342026507054297 0.0323044095519038
"possibly" 0.0299174629991377 0.0163770357565281 0.0362312734871337 0.00174068948710584 0 0.00257911433213834 0 0.0137923717574664 0 0.00954372326672971 0.0171013253527148 0.00595081228587702
"return" 0.0175985076465516 0.0218360476753708 0.0109536408216916 0.00522206846131753 0.00240500240500241 0.00515822866427669 0.0293599530240752 0.0297066468622354 0 0.0104113344727961 0.0205215904232578 0.00850116040839575
"seeks" 0.00879925382327579 0.000909835319807115 0.00842587755514737 0.000870344743552921 0.012025012025012 0.0141851288267609 0 0.00106095167365127 0 0.0407777266851179 0.0359127832407012 0.0178524368576311
"sound" 0.00527955229396547 0.00818851787826403 0.000842587755514737 0.055702063587387 0.0312650312650313 0.0103164573285534 0.0685065570561754 0.00742666171555886 0.0390472471690746 0.00173522241213268 0.00342026507054297 0.00510069624503745
"story" 0.0193583584112067 0.0200163770357565 0.0134814040882358 0.0104441369226351 0 0.00128955716606917 0.0293599530240752 0.0137923717574664 0.0390472471690746 0.0242931137698575 0.0171013253527148 0.00510069624503745
"close" 0.00351970152931031 0.0218360476753708 0.0219072816433832 0.00261103423065876 0.012025012025012 0.0141851288267609 0.0195733020160501 0.0222799851466766 0 0.0112789456788624 0.00513039760581445 0.0102013924900749
"genuine" 0.0140788061172413 0.0218360476753708 0.0168517551102947 0.011314481666188 0.0456950456950457 0.0090269001624842 0 0.00424380669460506 0 0.00347044482426535 0.0119709277469004 0.0136018566534332
"liberalism" 0.174225225700861 0.000909835319807115 0.0134814040882358 0.000870344743552921 0 0 0 0 0 0 0.00684053014108593 0.000850116040839575
"stands" 0.022878059940517 0.00727868255845692 0.01600916735478 0.011314481666188 0.00721500721500722 0.00773734299641503 0.00978665100802505 0.0031828550209538 0.0780944943381492 0.0251607249759238 0.0153911928174434 0.0136018566534332
"categories" 0 0 0.00168517551102947 0.00348137897421169 0.00481000481000481 0 0 0 0 0.00260283361819901 0.0427533133817871 0.0722598634713638
"produced" 0.0351970152931031 0.015467200436721 0.0303331591985305 0.0147958606403997 0.00240500240500241 0.00644778583034586 0.0293599530240752 0.0137923717574664 0.0390472471690746 0.00173522241213268 0.00855066267635742 0.000850116040839575
"tells" 0.00175985076465516 0.00727868255845692 0.00505552653308842 0.00696275794842337 0.00721500721500722 0.0128955716606917 0 0 0 0.0242931137698575 0.0273621205643437 0.0348547576744226
"voice" 0 0.00454917659903557 0.000842587755514737 0.00957379217908213 0.0144300144300144 0.0103164573285534 0.0195733020160501 0.0604742453981221 0 0.0130141680909951 0.0222317229585293 0.00255034812251872
"brief" 0.00703940305862063 0.0100081885178783 0.00674070204411789 0.0130551711532938 0.0408850408850409 0.037397157816006 0.00978665100802505 0.0169752267784202 0 0.00520566723639803 0.00342026507054297 0.00935127644923532
"escape" 0.00879925382327579 0.0118278591574925 0.00758328979963263 0.00174068948710584 0.0192400192400192 0.0141851288267609 0 0.0244018884939791 0 0.0121465568849287 0.0307823856348867 0.0144519726942728
"keep" 0.00879925382327579 0.00909835319807115 0.0117962285772063 0.0130551711532938 0.0192400192400192 0.0167642431588992 0.0195733020160501 0.0180361784520715 0 0.0199550577395258 0.00342026507054297 0.00935127644923532
"told" 0.033437164528448 0.0127376944772996 0.00926846531066211 0.0104441369226351 0.012025012025012 0.00257911433213834 0.0195733020160501 0.0137923717574664 0 0.0104113344727961 0.0239418554938008 0.0136018566534332
"unto" 0.0422364183517238 0.0373032481120917 0.0117962285772063 0.00261103423065876 0 0.00644778583034586 0 0 0 0.0104113344727961 0.0256519880290723 0.00510069624503745
"completely" 0 0.00272950595942134 0.0117962285772063 0.0147958606403997 0.00240500240500241 0.00386867149820752 0.00978665100802505 0.0106095167365127 0.0780944943381492 0.0156170017091941 0.00342026507054297 0.0408055699602996
"four" 0.00703940305862063 0.0200163770357565 0.00674070204411789 0.0139255158968467 0.00962000962000962 0.0154746859928301 0 0.0488037769879582 0 0.00433805603033169 0 0.00170023208167915
"noted" 0 0.00181967063961423 0.00168517551102947 0.0252399975630347 0.00962000962000962 0.00773734299641503 0.00978665100802505 0.00424380669460506 0 0.0260283361819901 0.0222317229585293 0.0238032491435081
"wife" 0.00527955229396547 0.00727868255845692 0 0.0139255158968467 0.12987012987013 0.0193433574910376 0 0.0116704684101639 0 0.00433805603033169 0.00171013253527148 0.00510069624503745
"abstract" 0 0 0.000842587755514737 0.000870344743552921 0 0.00644778583034586 0 0.0031828550209538 0 0.0373072818608525 0.0307823856348867 0.03995545391946
"feeling" 0.0140788061172413 0.0118278591574925 0.00337035102205895 0.0174068948710584 0.0288600288600289 0.0438449436463518 0.0391466040321002 0.0127314200838152 0 0.00607327844246436 0 0.0034004641633583
