"baum" "evans" "thompson"
"gracefully" 0.00332269333091146 0.00188396650307558 0.00164431088985995
"groan" 0.0028796675534566 0 0.00328862177971989
"gruffly" 0.00132907733236458 0.000941983251537788 0.00575508811450981
"grunt" 0.00110756444363715 0 0.00657724355943978
"hatred" 0.000664538666182292 0.0141297487730668 0.00123323316739496
"haunches" 0.00265815466472917 0 0.00369969950218488
"hearer" 0.00443025777454861 0 0.000411077722464986
"hugged" 0.00155059022109201 0.00847784926384009 0.00205538861232493
"hunting" 0.00199361599854688 0.00282594975461336 0.00369969950218488
"ice" 0.000221512888727431 0.00659388276076451 0.00534401039204482
"imps" 0.00465177066327604 0 0
"jaws" 0.00398723199709375 0 0.00123323316739496
"keeper" 0.00354420621963889 0 0.00205538861232493
"knob" 0.000221512888727431 0 0.00822155444929973
"lantern" 0.00110756444363715 0 0.00657724355943978
"lid" 0 0 0.00863263217176471
"lions" 0.00199361599854688 0.00470991625768894 0.00287754405725491
"luncheon" 0.00420874488582118 0 0.000822155444929973
"mates" 0 0 0.00863263217176471
"mischievous" 0.00221512888727431 0 0.00452185494711485
"mournfully" 0.000664538666182292 0 0.00739939900436976
"mustn^t" 0.0028796675534566 0.00188396650307558 0.00246646633478992
"nap" 0.00177210310981944 0.000941983251537788 0.00493293266957984
"negative" 0 0.0197816482822935 0
"numerous" 0.00199361599854688 0 0.00493293266957984
"oblivion" 0.00376571910836632 0 0.00164431088985995
"peaks" 0.000664538666182292 0 0.00739939900436976
"pill" 0.00354420621963889 0.000941983251537788 0.00164431088985995
"pins" 0.0028796675534566 0.000941983251537788 0.00287754405725491
"post" 0.00221512888727431 0 0.00452185494711485
"proves" 0.00398723199709375 0 0.00123323316739496
"reflection" 0.00177210310981944 0.00282594975461336 0.00411077722464986
"regalia" 0 0.000941983251537788 0.00822155444929973
"remarks" 0.00177210310981944 0.000941983251537788 0.00493293266957984
"request" 0.00354420621963889 0.00376793300615115 0.000411077722464986
"roger^s" 0 0 0.00863263217176471
"rug" 0.000886051554909722 0 0.00698832128190477
"saddle" 0.00221512888727431 0 0.00452185494711485
"satisfy" 0.00310118044218403 0.00188396650307558 0.00205538861232493
"shame" 0.00243664177600174 0.00282594975461336 0.00287754405725491
"shiny" 0.00110756444363715 0.00188396650307558 0.00575508811450981
"shout" 0.00265815466472917 0.00188396650307558 0.00287754405725491
"shrieked" 0.00155059022109201 0 0.00575508811450981
"shrilled" 0 0 0.00863263217176471
"statue" 0.00265815466472917 0 0.00369969950218488
"stir" 0.00221512888727431 0.000941983251537788 0.00411077722464986
"strike" 0.00221512888727431 0.000941983251537788 0.00411077722464986
"succession" 0.0028796675534566 0 0.00328862177971989
"suits" 0.00132907733236458 0.00188396650307558 0.00534401039204482
"surrounding" 0.00310118044218403 0.00282594975461336 0.00164431088985995
"suspected" 0.00354420621963889 0.000941983251537788 0.00164431088985995
"threatening" 0.00177210310981944 0.00188396650307558 0.00452185494711485
"transparent" 0.00265815466472917 0 0.00369969950218488
"travellers" 0.000664538666182292 0 0.00739939900436976
"trial" 0.00376571910836632 0.00188396650307558 0.000822155444929973
"unexpected" 0.00243664177600174 0.00188396650307558 0.00328862177971989
"venture" 0.00443025777454861 0 0.000411077722464986
"vine" 0.000221512888727431 0.00188396650307558 0.00739939900436976
"washington" 0 0.0188396650307558 0.000411077722464986
"waste" 0.00265815466472917 0.00376793300615115 0.00205538861232493
"weak" 0.00199361599854688 0.00282594975461336 0.00369969950218488
"whoa" 0.00310118044218403 0 0.00287754405725491
"woods" 0.00332269333091146 0 0.00246646633478992
"aloft" 0.000443025777454861 0 0.00739939900436976
"american" 0.00110756444363715 0.013187765521529 0.000411077722464986
"anchor" 0.00199361599854688 0 0.00452185494711485
"arrive" 0.00155059022109201 0.00282594975461336 0.00411077722464986
"bar" 0.00177210310981944 0 0.00493293266957984
"base" 0.00110756444363715 0.00847784926384009 0.00246646633478992
"bill^s" 0.00443025777454861 0 0
"blankets" 0.00376571910836632 0.000941983251537788 0.000822155444929973
"boy^s" 0.00265815466472917 0.000941983251537788 0.00287754405725491
"bumped" 0.00265815466472917 0 0.00328862177971989
"caves" 0.00199361599854688 0 0.00452185494711485
"chew" 0.000443025777454861 0.0160137152761424 0.000411077722464986
"chop" 0.00398723199709375 0 0.000822155444929973
"clatter" 0.0028796675534566 0.000941983251537788 0.00246646633478992
"collar" 0.00132907733236458 0.00188396650307558 0.00493293266957984
"counselors" 0.00221512888727431 0 0.00411077722464986
"counted" 0.00110756444363715 0.00376793300615115 0.00452185494711485
"craft" 0.00110756444363715 0.0113037990184535 0.00123323316739496
"cream" 0 0.00659388276076451 0.00534401039204482
"czarover" 0.00443025777454861 0 0
"dash" 0.00199361599854688 0 0.00452185494711485
"distress" 0.00243664177600174 0.000941983251537788 0.00328862177971989
"doubtless" 0.00243664177600174 0 0.00369969950218488
"drank" 0.00310118044218403 0.00282594975461336 0.00123323316739496
"dreams" 0.00155059022109201 0.0113037990184535 0.000411077722464986
"drive" 0.00310118044218403 0.00282594975461336 0.00123323316739496
"enable" 0.00332269333091146 0.00188396650307558 0.00123323316739496
"engaged" 0.00398723199709375 0 0.000822155444929973
"event" 0.00221512888727431 0.00659388276076451 0.00123323316739496
"events" 0.00243664177600174 0.00188396650307558 0.00287754405725491
"exceedingly" 0.00243664177600174 0.000941983251537788 0.00328862177971989
"experienced" 0.00221512888727431 0.00565189950922673 0.00164431088985995
"fearful" 0.00265815466472917 0.00282594975461336 0.00205538861232493
"flinging" 0 0 0.00822155444929973
"flown" 0.00110756444363715 0 0.0061661658369748
"followers" 0.00354420621963889 0.00376793300615115 0
"forces" 0.00221512888727431 0.00470991625768894 0.00205538861232493
"freely" 0.00398723199709375 0.00188396650307558 0
"friend^s" 0.00420874488582118 0.000941983251537788 0
"gas" 0.000886051554909722 0 0.00657724355943978
"gentleman" 0.00132907733236458 0.00188396650307558 0.00493293266957984
"gillikins" 0.00310118044218403 0 0.00246646633478992
"glared" 0.00221512888727431 0.000941983251537788 0.00369969950218488
"granted" 0.0028796675534566 0 0.00287754405725491
"greet" 0.00420874488582118 0 0.000411077722464986
"guilty" 0.00376571910836632 0.00282594975461336 0
"harder" 0.00310118044218403 0.00282594975461336 0.00123323316739496
"haughty" 0.00310118044218403 0 0.00246646633478992
"imperial" 0.000664538666182292 0 0.00698832128190477
"imprisoned" 0.00376571910836632 0 0.00123323316739496
"incantation" 0.00332269333091146 0.00188396650307558 0.00123323316739496
"inch" 0.00155059022109201 0 0.00534401039204482
"indian" 0 0.0188396650307558 0
"individuals" 0 0.0188396650307558 0
"insect" 0.00332269333091146 0.00376793300615115 0.000411077722464986
"kick" 0.00265815466472917 0 0.00328862177971989
"kit-bag" 0 0 0.00822155444929973
"limbs" 0.00420874488582118 0 0.000411077722464986
"lord" 0.0028796675534566 0.00188396650307558 0.00205538861232493
"loyal" 0.00265815466472917 0.000941983251537788 0.00287754405725491
"mast" 0 0 0.00822155444929973
"meaning" 0.000664538666182292 0.00847784926384009 0.00328862177971989
"mern" 0 0 0.00822155444929973
"midst" 0.00199361599854688 0.00282594975461336 0.00328862177971989
"neighbors" 0.0028796675534566 0.00565189950922673 0.000411077722464986
"observe" 0.00199361599854688 0.0075358660123023 0.00123323316739496
"orchard" 0.00420874488582118 0 0.000411077722464986
"ours" 0.00132907733236458 0.00659388276076451 0.00287754405725491
"palms" 0.00155059022109201 0.00188396650307558 0.00452185494711485
"patted" 0.00354420621963889 0 0.00164431088985995
"placing" 0.00199361599854688 0.00188396650307558 0.00369969950218488
"plump" 0.00199361599854688 0 0.00452185494711485
"property" 0.00265815466472917 0.00565189950922673 0.000822155444929973
"pudding" 0.000221512888727431 0.00188396650307558 0.00698832128190477
"puffing" 0.00155059022109201 0 0.00534401039204482
"reality" 0.00110756444363715 0.013187765521529 0.000411077722464986
"recognize" 0.00155059022109201 0.00941983251537788 0.00123323316739496
"results" 0.000221512888727431 0.0150717320246046 0.00123323316739496
"resume" 0.00398723199709375 0.000941983251537788 0.000411077722464986
"rust" 0.00332269333091146 0.00188396650307558 0.00123323316739496
"sails" 0.000443025777454861 0 0.00739939900436976
"scarlet" 0.00376571910836632 0.000941983251537788 0.000822155444929973
"scolded" 0.00221512888727431 0 0.00411077722464986
"scrambled" 0.00354420621963889 0 0.00164431088985995
"secure" 0.00376571910836632 0.000941983251537788 0.000822155444929973
"shone" 0.00376571910836632 0 0.00123323316739496
"shoot" 0.00221512888727431 0 0.00411077722464986
"sobbed" 0.00221512888727431 0.000941983251537788 0.00369969950218488
"spun" 0.000886051554909722 0.00376793300615115 0.00493293266957984
"strap" 0.00376571910836632 0 0.00123323316739496
"stuffing" 0.00376571910836632 0 0.00123323316739496
"stumbled" 0.00420874488582118 0 0.000411077722464986
"stuttered" 0 0.00282594975461336 0.00698832128190477
"they^d" 0.00199361599854688 0.00941983251537788 0.000411077722464986
"tones" 0.00376571910836632 0.000941983251537788 0.000822155444929973
"transport" 0.00199361599854688 0.00188396650307558 0.00369969950218488
"trumpeted" 0 0.000941983251537788 0.00781047672683474
"warriors" 0.00177210310981944 0 0.00493293266957984
"welcomed" 0.00354420621963889 0 0.00164431088985995
"wisely" 0.00332269333091146 0.00376793300615115 0.000411077722464986
"wolf" 0.00443025777454861 0 0
"yards" 0.00221512888727431 0.00188396650307558 0.00328862177971989
"zebra" 0.00443025777454861 0 0
"anxiety" 0.00243664177600174 0.000941983251537788 0.00287754405725491
"banks" 0.00376571910836632 0 0.000822155444929973
"barely" 0.00132907733236458 0.0075358660123023 0.00205538861232493
"bargain" 0.00110756444363715 0 0.00575508811450981
"bark" 0.00398723199709375 0 0.000411077722464986
"barrier" 0.00376571910836632 0 0.000822155444929973
"bath" 0.00177210310981944 0.00376793300615115 0.00287754405725491
"battles" 0 0 0.00781047672683474
"bending" 0.00199361599854688 0.000941983251537788 0.00369969950218488
"bet" 0.000664538666182292 0.00565189950922673 0.00411077722464986
"blanket" 0.00177210310981944 0 0.00452185494711485
"boats" 0.00332269333091146 0 0.00164431088985995
"bones" 0.0028796675534566 0.00376793300615115 0.000822155444929973
"boots" 0.00221512888727431 0 0.00369969950218488
"bouncing" 0 0 0.00781047672683474
"celebration" 0.000443025777454861 0.00470991625768894 0.00493293266957984
"church" 0.000664538666182292 0.0141297487730668 0.000411077722464986
"circular" 0.00221512888727431 0 0.00369969950218488
"composed" 0.00310118044218403 0.00376793300615115 0.000411077722464986
"concluded" 0.00110756444363715 0 0.00575508811450981
"correct" 0.00155059022109201 0.00565189950922673 0.00246646633478992
"crazy" 0.00310118044218403 0 0.00205538861232493
"curtains" 0.00177210310981944 0.000941983251537788 0.00411077722464986
"cushion" 0.000886051554909722 0.00376793300615115 0.00452185494711485
"cutting" 0.00265815466472917 0 0.00287754405725491
"depend" 0.00199361599854688 0.00282594975461336 0.00287754405725491
"disappearing" 0.000886051554909722 0 0.0061661658369748
"dive" 0.00155059022109201 0 0.00493293266957984
"dreamily" 0.000664538666182292 0 0.00657724355943978
"dripping" 0.00199361599854688 0.000941983251537788 0.00369969950218488
"emergency" 0.00265815466472917 0.00188396650307558 0.00205538861232493
"enthusiasm" 0.000664538666182292 0.00188396650307558 0.00575508811450981
"exhausted" 0.000664538666182292 0.00565189950922673 0.00411077722464986
"eyeing" 0.00310118044218403 0 0.00205538861232493
"familiar" 0.00155059022109201 0.00376793300615115 0.00328862177971989
"final" 0.00155059022109201 0.00470991625768894 0.00287754405725491
"fisherman" 0.000443025777454861 0 0.00698832128190477
"flapping" 0.00110756444363715 0 0.00575508811450981
"frozen" 0.00310118044218403 0 0.00205538861232493
"furnished" 0.00332269333091146 0.000941983251537788 0.00123323316739496
"gigantic" 0.00110756444363715 0.00282594975461336 0.00452185494711485
"grounds" 0.00376571910836632 0.000941983251537788 0.000411077722464986
"harmony" 0.000443025777454861 0.0150717320246046 0.000411077722464986
"hey" 0 0.0103618157669157 0.00328862177971989
"impressive" 0.00177210310981944 0.00188396650307558 0.00369969950218488
"including" 0.00310118044218403 0.00376793300615115 0.000411077722464986
"ix" 0.000221512888727431 0.000941983251537788 0.00698832128190477
"jackdaws" 0.00420874488582118 0 0
"jellia^s" 0 0 0.00781047672683474
"judgment" 0.00354420621963889 0 0.00123323316739496
"kalidahs" 0.00398723199709375 0.000941983251537788 0
"lined" 0.00310118044218403 0 0.00205538861232493
"logs" 0.00155059022109201 0.000941983251537788 0.00452185494711485
"loon" 0.00420874488582118 0 0
"louder" 0.00110756444363715 0.000941983251537788 0.00534401039204482
"magicians" 0.00332269333091146 0 0.00164431088985995
"member" 0.00177210310981944 0.00282594975461336 0.00328862177971989
"mystery" 0.00199361599854688 0.00188396650307558 0.00328862177971989
"nikobo^s" 0 0 0.00781047672683474
"noble" 0.00376571910836632 0.000941983251537788 0.000411077722464986
"noon" 0.0028796675534566 0.000941983251537788 0.00205538861232493
"occasions" 0.0028796675534566 0 0.00246646633478992
"occurred" 0.00221512888727431 0.00565189950922673 0.00123323316739496
"octagon" 0 0 0.00781047672683474
"oppose" 0.00398723199709375 0 0.000411077722464986
"pavilion" 0.000443025777454861 0 0.00698832128190477
"planned" 0.00132907733236458 0.00282594975461336 0.00411077722464986
"pleadingly" 0.00221512888727431 0 0.00369969950218488
"plunder" 0.00420874488582118 0 0
"popcorn" 0.00420874488582118 0 0
"popping" 0 0.000941983251537788 0.00739939900436976
"potatoes" 0.000886051554909722 0 0.0061661658369748
"pounding" 0.000664538666182292 0 0.00657724355943978
"propose" 0.00310118044218403 0.000941983251537788 0.00164431088985995
"prosperous" 0.00177210310981944 0.000941983251537788 0.00411077722464986
"public" 0.00265815466472917 0.00470991625768894 0.000822155444929973
"quality" 0.00221512888727431 0.0075358660123023 0.000411077722464986
"queen^s" 0.00310118044218403 0.000941983251537788 0.00164431088985995
"racing" 0.000886051554909722 0.00188396650307558 0.00534401039204482
"rang" 0.00221512888727431 0.00188396650307558 0.00287754405725491
"report" 0.00243664177600174 0.000941983251537788 0.00287754405725491
"roads" 0.00398723199709375 0 0.000411077722464986
"rubies" 0.00354420621963889 0.000941983251537788 0.000822155444929973
"saber-toothed" 0 0.017897681779218 0
"sailing" 0.00110756444363715 0 0.00575508811450981
"scare" 0.00265815466472917 0.00470991625768894 0.000822155444929973
"selected" 0.00420874488582118 0 0
"sending" 0.00155059022109201 0.00376793300615115 0.00328862177971989
"series" 0.00177210310981944 0.000941983251537788 0.00411077722464986
"shiver" 0.00132907733236458 0 0.00534401039204482
"shoofenwaller" 0 0 0.00781047672683474
"singular" 0.00132907733236458 0 0.00534401039204482
"skillful" 0.00376571910836632 0 0.000822155444929973
"snort" 0.000664538666182292 0 0.00657724355943978
"snow" 0.00376571910836632 0 0.000822155444929973
"specimen" 0.000443025777454861 0.000941983251537788 0.00657724355943978
"spluttered" 0.000443025777454861 0 0.00698832128190477
"stairway" 0.00332269333091146 0 0.00164431088985995
"stamping" 0.000664538666182292 0 0.00657724355943978
"steering" 0.000443025777454861 0.00188396650307558 0.0061661658369748
"steward" 0.00398723199709375 0 0.000411077722464986
"stinkfoots" 0 0.017897681779218 0
"stockings" 0.00398723199709375 0 0.000411077722464986
"stool" 0.00155059022109201 0 0.00493293266957984
"succeed" 0.00376571910836632 0 0.000822155444929973
"suffer" 0.00265815466472917 0.00376793300615115 0.00123323316739496
"tasted" 0.0028796675534566 0.00188396650307558 0.00164431088985995
"tents" 0.00398723199709375 0 0.000411077722464986
