"baum-dwo" "baum-eco" "baum-go" "baum-lpo" "baum-lwso" "baum-mlo" "baum-mo" "baum-oo" "baum-rbo" "baum-ro" "baum-so" "baum-tto" "baum-two" "baum-wwo" "evans-dmao" "evans-fmo" "thompson-cso" "thompson-hmo" "thompson-ko" "thompson-owo" "thompson-spo" "thompson-who"
"startling" 0.00237732978318752 0.00187451965433858 0.00253209429519155 0.00424772746580579 0 0.00946992116290632 0 0 0 0.0025384576331421 0 0 0 0 0 0.00276342332881974 0 0 0.00212965329244399 0 0 0.00225382586941333
"straightway" 0.00237732978318752 0.00374903930867715 0 0.0021238637329029 0 0.00236748029072658 0 0 0.00471698113207547 0 0 0.00419041233657392 0 0.00509437326472911 0 0 0 0 0.00425930658488798 0 0 0
"strongly" 0 0.00187451965433858 0 0.00424772746580579 0 0.00473496058145316 0 0 0 0 0 0 0.00227992977816283 0 0.005716572343223 0 0.00218593568977201 0 0.00212965329244399 0.00267101151205962 0 0
"structure" 0 0.00187451965433858 0 0.0021238637329029 0 0.00236748029072658 0 0 0 0 0.00218765723786397 0 0 0 0.00857485851483451 0 0.00437187137954401 0 0 0.00267101151205962 0 0
"studied" 0 0 0.00506418859038311 0 0 0 0.00505382321726386 0 0.00471698113207547 0 0 0 0.00227992977816283 0 0.00428742925741725 0 0.00218593568977201 0 0 0 0 0.00450765173882666
"subsided" 0 0 0 0 0 0 0 0.00261123877167328 0.00235849056603774 0.0025384576331421 0 0 0 0 0.005716572343223 0 0 0 0.00638895987733197 0 0.00290334755973638 0.00450765173882666
"sullenly" 0 0 0 0 0 0 0.00252691160863193 0 0.00235849056603774 0 0 0 0 0 0 0 0.00874374275908803 0 0 0.00534202302411923 0.00290334755973638 0.00901530347765332
"summer" 0 0 0 0 0 0 0.00252691160863193 0 0 0 0 0 0.00227992977816283 0 0.0028582861716115 0.011053693315279 0 0.00291468710833892 0 0.00267101151205962 0.00290334755973638 0.00450765173882666
"sunlight" 0.00237732978318752 0.00187451965433858 0 0 0 0 0 0.00261123877167328 0 0 0 0.00838082467314784 0.00455985955632567 0 0 0.00276342332881974 0 0 0.00425930658488798 0 0.00290334755973638 0
"supported" 0 0 0.00506418859038311 0.0021238637329029 0.00902445627650934 0.00473496058145316 0 0.00522247754334656 0 0 0 0.00209520616828696 0 0.00254718663236455 0 0.00276342332881974 0 0 0 0.00534202302411923 0 0
"sweeping" 0 0 0.00253209429519155 0 0 0.00236748029072658 0 0.00261123877167328 0.00235849056603774 0 0 0.00209520616828696 0.00227992977816283 0 0.00142914308580575 0 0.00437187137954401 0.00291468710833892 0.00212965329244399 0.00267101151205962 0 0.00225382586941333
"teaching" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0185788601154748 0 0 0 0 0 0 0
"thief" 0 0 0 0.021238637329029 0 0 0 0 0 0 0 0 0.00227992977816283 0 0 0.00276342332881974 0 0 0 0 0 0.00225382586941333
"thieves" 0 0 0 0.00849545493161159 0.00902445627650934 0 0 0 0 0 0 0 0 0 0.0028582861716115 0.00276342332881974 0 0.00874406132501676 0.00212965329244399 0 0.00290334755973638 0
"thorn" 0.00475465956637505 0 0 0 0 0 0 0 0 0 0 0 0.0250792275597912 0 0 0 0 0 0 0 0 0
"thud" 0 0 0 0 0 0 0 0 0.00471698113207547 0 0 0 0 0 0.00142914308580575 0 0.00437187137954401 0 0.0106482664622199 0 0.00580669511947275 0.00225382586941333
"thumped" 0 0 0.00253209429519155 0 0.00902445627650934 0 0 0.00261123877167328 0.00471698113207547 0 0 0 0 0 0 0 0 0.00291468710833892 0.00425930658488798 0.00801303453617885 0.00290334755973638 0.00225382586941333
"tickleland" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0185788601154748 0 0 0 0 0 0 0
"tigers" 0.00237732978318752 0.00562355896301573 0 0 0 0 0.00252691160863193 0.00261123877167328 0 0 0 0 0 0.0127359331618228 0.00142914308580575 0.00276342332881974 0 0 0 0 0 0
"title" 0 0 0 0 0 0.00236748029072658 0.00505382321726386 0 0 0 0.00218765723786397 0.00209520616828696 0.00227992977816283 0 0.0028582861716115 0.0138171166440987 0 0 0 0 0 0
"tozzyfog" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0276854928017719 0 0 0
"trained" 0 0 0.00253209429519155 0 0 0.00236748029072658 0 0.00261123877167328 0 0.0025384576331421 0 0 0.00455985955632567 0.00254718663236455 0.00142914308580575 0 0 0.00291468710833892 0 0 0.00580669511947275 0.00450765173882666
"tramp" 0 0.00374903930867715 0.0101283771807662 0.0021238637329029 0 0.00236748029072658 0 0 0 0 0 0.00419041233657392 0.00227992977816283 0 0 0 0 0 0.00212965329244399 0 0 0.00225382586941333
"trusted" 0.00237732978318752 0 0 0.00637159119870869 0 0.00236748029072658 0.00505382321726386 0 0 0 0 0 0 0 0 0 0 0.00291468710833892 0 0.00267101151205962 0.00871004267920913 0.00225382586941333
"twinkled" 0 0 0 0 0 0.00236748029072658 0 0 0 0 0 0 0 0.00254718663236455 0.00142914308580575 0 0 0 0.00851861316977596 0.00534202302411923 0.00871004267920913 0.00225382586941333
"unkind" 0.00237732978318752 0.00187451965433858 0.00253209429519155 0.0021238637329029 0 0 0 0 0 0 0.00218765723786397 0.00419041233657392 0.00227992977816283 0.00254718663236455 0.0028582861716115 0.00552684665763948 0 0 0 0 0 0
"unnoticed" 0 0 0 0 0 0.00946992116290632 0.00252691160863193 0.00261123877167328 0 0 0 0.00209520616828696 0.00227992977816283 0 0.00142914308580575 0 0.00437187137954401 0 0.00212965329244399 0.00267101151205962 0 0
"utmost" 0 0.00187451965433858 0 0 0 0 0.00252691160863193 0 0.00707547169811321 0 0 0 0 0 0.00428742925741725 0 0.00218593568977201 0 0.00212965329244399 0.00267101151205962 0.00580669511947275 0
"verses" 0 0 0 0 0 0 0 0 0.00235849056603774 0 0.00218765723786397 0.00209520616828696 0 0 0 0 0 0 0 0 0.00290334755973638 0.02028443282472
"voe" 0.0309052871814378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"volcano" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0262312282772641 0 0.00212965329244399 0 0 0
"wakes" 0 0 0 0 0 0 0 0 0 0 0.00218765723786397 0 0 0 0 0 0 0 0 0 0.0348401707168365 0
"waterloo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0359245032746566 0 0 0 0 0 0
"wealth" 0.00237732978318752 0.00187451965433858 0 0 0 0.00236748029072658 0.00252691160863193 0 0 0 0.00218765723786397 0.0104760308414348 0 0 0.00428742925741725 0 0 0 0 0 0 0
"wept" 0 0 0.00253209429519155 0.00424772746580579 0 0.00236748029072658 0 0.00261123877167328 0.00235849056603774 0 0.00218765723786397 0 0.00227992977816283 0.0101887465294582 0 0 0 0 0 0 0 0.00225382586941333
"whence" 0 0 0.00253209429519155 0.0021238637329029 0 0.00946992116290632 0 0.00261123877167328 0 0.0025384576331421 0 0 0.00227992977816283 0 0.00428742925741725 0 0 0 0 0 0 0.00225382586941333
"wholly" 0.00237732978318752 0 0 0.00424772746580579 0 0 0 0 0 0.00507691526628421 0.00218765723786397 0.00628561850486088 0.00227992977816283 0 0.0028582861716115 0 0 0 0 0 0 0.00225382586941333
"wicket" 0 0.0206197161977243 0.00253209429519155 0 0 0 0 0 0.00235849056603774 0 0 0 0 0 0 0 0 0 0 0 0 0
"wits" 0 0 0 0 0 0 0.00252691160863193 0 0 0 0 0.00419041233657392 0.00455985955632567 0 0 0.00276342332881974 0 0.00291468710833892 0.00212965329244399 0.00267101151205962 0.00871004267920913 0.00225382586941333
"wonderfully" 0.00237732978318752 0 0.00506418859038311 0.00424772746580579 0 0 0.00252691160863193 0.00522247754334656 0 0.00761537289942631 0.00218765723786397 0 0 0 0.00142914308580575 0 0 0 0 0 0 0
"wringing" 0 0.00187451965433858 0 0 0 0 0.00252691160863193 0.00261123877167328 0.00235849056603774 0 0.00437531447572794 0 0 0 0 0 0.00218593568977201 0.00582937421667784 0.00425930658488798 0 0.00290334755973638 0.00225382586941333
"wrote" 0 0.00374903930867715 0 0 0 0 0 0 0.00471698113207547 0.0025384576331421 0 0 0 0 0.00428742925741725 0.00552684665763948 0.00218593568977201 0.00291468710833892 0 0.00267101151205962 0 0
"yelling" 0.00237732978318752 0 0 0 0 0 0 0.00261123877167328 0 0.0025384576331421 0 0.00209520616828696 0 0 0 0 0.01092967844886 0.00291468710833892 0 0 0.00871004267920913 0
"activity" 0.00237732978318752 0 0 0 0 0.00236748029072658 0 0 0 0 0 0 0.00227992977816283 0 0.00857485851483451 0 0 0 0 0 0.00290334755973638 0.00450765173882666
"admired" 0 0.00187451965433858 0.00253209429519155 0.0021238637329029 0 0.00473496058145316 0.00252691160863193 0 0 0 0.00218765723786397 0 0.00455985955632567 0 0 0 0 0 0.00425930658488798 0 0 0.00225382586941333
"announce" 0 0 0 0 0.00902445627650934 0.00473496058145316 0 0 0.00235849056603774 0.00761537289942631 0 0.00209520616828696 0 0 0 0 0 0 0.00212965329244399 0.00267101151205962 0 0.00450765173882666
"appointed" 0.00237732978318752 0 0.00253209429519155 0 0 0.00473496058145316 0 0 0 0.0025384576331421 0 0.00419041233657392 0 0 0.00428742925741725 0 0 0 0 0 0 0.00450765173882666
"assortment" 0.00237732978318752 0.00374903930867715 0.00253209429519155 0 0 0.00236748029072658 0.00505382321726386 0 0 0.0025384576331421 0.00218765723786397 0.00209520616828696 0 0 0.00142914308580575 0 0 0 0 0 0.00290334755973638 0
"attempting" 0 0 0 0.0021238637329029 0 0 0.00252691160863193 0 0 0 0.00218765723786397 0 0 0 0.011433144686446 0 0 0 0 0 0 0.00225382586941333
"attentively" 0 0 0 0.0021238637329029 0 0 0 0 0.00707547169811321 0 0 0.00209520616828696 0.00227992977816283 0 0 0 0 0.00291468710833892 0.00638895987733197 0.00534202302411923 0 0
"avoided" 0 0.00187451965433858 0 0.0021238637329029 0.00902445627650934 0.00236748029072658 0 0 0 0 0 0.00209520616828696 0.0068397893344885 0 0.005716572343223 0 0 0 0 0 0 0
"awe" 0 0 0.00253209429519155 0 0 0.00236748029072658 0.00252691160863193 0 0 0.00507691526628421 0.00875062895145589 0.00209520616828696 0 0 0.00142914308580575 0.00276342332881974 0 0 0 0 0 0
"balanced" 0.00237732978318752 0 0 0 0.00902445627650934 0.00236748029072658 0 0 0 0 0 0.00419041233657392 0 0.00254718663236455 0.0028582861716115 0 0.00218593568977201 0.00291468710833892 0 0.00267101151205962 0.00290334755973638 0
"bang" 0.00237732978318752 0 0 0 0 0 0 0.00783371631501985 0.00235849056603774 0 0 0 0 0 0.0028582861716115 0 0 0.00291468710833892 0.00425930658488798 0.00267101151205962 0 0.00225382586941333
"beans" 0 0 0 0 0 0.00473496058145316 0 0 0.00235849056603774 0 0 0 0 0 0 0 0.013115614138632 0.00874406132501676 0 0 0 0
"beast^s" 0.00237732978318752 0 0.00253209429519155 0 0.00902445627650934 0 0.0101076464345277 0.00261123877167328 0 0 0 0 0.00455985955632567 0.00254718663236455 0 0.00276342332881974 0 0 0 0 0 0
"begone" 0 0 0 0 0 0 0 0 0.00707547169811321 0 0 0 0 0 0 0 0 0 0.00851861316977596 0 0.00871004267920913 0.00450765173882666
"bitter" 0 0 0 0 0 0 0 0 0.00471698113207547 0 0.00656297171359191 0.00209520616828696 0 0 0.00142914308580575 0 0.00437187137954401 0 0 0.00267101151205962 0.00290334755973638 0.00225382586941333
"blast" 0 0 0 0 0 0 0 0.00261123877167328 0 0.0025384576331421 0 0 0 0 0 0.00276342332881974 0.00655780706931602 0 0.00212965329244399 0 0.0116133902389455 0.00225382586941333
"bly" 0.00237732978318752 0.00187451965433858 0.00759628288557466 0.00424772746580579 0.00902445627650934 0 0 0.00522247754334656 0 0.0025384576331421 0.00218765723786397 0 0 0 0 0 0 0 0 0 0 0
"boglodore" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0262312282772641 0 0 0 0 0
"bone" 0 0.00187451965433858 0 0 0 0.00236748029072658 0 0 0 0 0.00437531447572794 0 0.00455985955632567 0 0 0 0 0 0.00638895987733197 0.00267101151205962 0 0.00450765173882666
"bravery" 0.00237732978318752 0.00187451965433858 0.00253209429519155 0 0 0 0 0 0.00471698113207547 0 0 0.00209520616828696 0 0 0 0 0.00655780706931602 0 0 0 0.00290334755973638 0.00450765173882666
"breathing" 0 0.00187451965433858 0 0.0021238637329029 0 0 0.00252691160863193 0 0 0.00507691526628421 0 0 0 0.00509437326472911 0 0.00552684665763948 0 0.00291468710833892 0 0 0.00580669511947275 0
"bride" 0 0 0 0 0 0 0 0 0.0141509433962264 0 0 0 0.00911971911265133 0.00254718663236455 0 0 0 0 0.00212965329244399 0 0 0
"brightened" 0 0 0.00253209429519155 0.0021238637329029 0 0.00236748029072658 0 0 0 0 0.00218765723786397 0 0.00455985955632567 0 0.00142914308580575 0 0 0 0 0.00534202302411923 0.00580669511947275 0.00225382586941333
"broomstick" 0 0 0 0 0 0 0 0 0 0 0 0 0.00455985955632567 0 0.0128622877722518 0 0 0.00291468710833892 0 0 0 0
"bunbury" 0 0.0224942358520629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cakes" 0 0.00562355896301573 0 0 0.00902445627650934 0 0 0.00522247754334656 0 0 0.00656297171359191 0 0 0.00254718663236455 0 0 0 0 0.00212965329244399 0 0.00290334755973638 0
"cane" 0 0.00187451965433858 0.00253209429519155 0.0127431823974174 0 0 0 0 0.00471698113207547 0.00507691526628421 0 0 0 0 0 0 0 0 0 0 0 0
"cans" 0 0 0.022788848656724 0 0 0 0 0 0 0 0 0 0 0 0 0.00276342332881974 0.00437187137954401 0 0 0 0 0
"clad" 0 0 0 0.0021238637329029 0 0 0 0.00261123877167328 0.00943396226415094 0.00507691526628421 0 0 0.00227992977816283 0 0 0 0.00437187137954401 0 0.00212965329244399 0 0 0
"coast" 0 0 0 0 0 0 0 0 0 0 0.00218765723786397 0.00419041233657392 0 0 0 0 0.00655780706931602 0 0 0.00267101151205962 0 0.0112691293470666
"colt^s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0348401707168365 0
"complained" 0.00237732978318752 0 0 0 0 0 0.00252691160863193 0.00261123877167328 0.00235849056603774 0 0 0 0.00455985955632567 0 0 0 0 0.00582937421667784 0.00212965329244399 0 0.00871004267920913 0
"considerable" 0.00475465956637505 0.00187451965433858 0.00253209429519155 0.00637159119870869 0.00902445627650934 0.00236748029072658 0 0.00261123877167328 0 0 0.00218765723786397 0 0 0 0 0 0 0 0 0.00267101151205962 0 0
"considerably" 0 0.00374903930867715 0 0.0021238637329029 0 0 0 0.00261123877167328 0.00235849056603774 0 0.00218765723786397 0.00209520616828696 0 0.00254718663236455 0.00142914308580575 0 0 0 0 0.00267101151205962 0 0.00450765173882666
"consisted" 0.00237732978318752 0.00562355896301573 0 0.00424772746580579 0 0 0 0.00261123877167328 0 0 0.00437531447572794 0.00209520616828696 0.00227992977816283 0 0 0 0.00218593568977201 0 0 0 0 0
"cost" 0 0.00187451965433858 0 0 0 0.00236748029072658 0 0 0 0.0025384576331421 0.00218765723786397 0 0 0.00254718663236455 0.00428742925741725 0.00829026998645923 0.00218593568977201 0 0 0 0 0
"crabs" 0 0 0.00759628288557466 0 0 0 0 0 0 0 0.00437531447572794 0 0 0 0 0 0.01092967844886 0 0 0 0.00290334755973638 0.00225382586941333
"crackers" 0.00475465956637505 0.00374903930867715 0 0 0 0.00236748029072658 0 0 0 0 0 0.00209520616828696 0 0 0 0 0.00437187137954401 0 0 0 0.00871004267920913 0.00225382586941333
"crackling" 0 0 0 0 0 0.00236748029072658 0 0 0.00235849056603774 0 0 0 0 0 0 0 0 0 0.0106482664622199 0.00801303453617885 0.00290334755973638 0.00225382586941333
"crawling" 0 0.00374903930867715 0.00253209429519155 0.0021238637329029 0.00902445627650934 0.00236748029072658 0 0.00261123877167328 0 0 0 0.00419041233657392 0 0.00254718663236455 0 0 0.00218593568977201 0 0.00212965329244399 0 0 0
"crisp" 0 0.00187451965433858 0 0 0 0.00236748029072658 0 0 0 0.0025384576331421 0.00656297171359191 0 0.00455985955632567 0 0 0 0.00218593568977201 0 0.00212965329244399 0.00267101151205962 0.00290334755973638 0
"crop" 0 0.00187451965433858 0 0 0 0 0.00252691160863193 0 0 0 0 0.00628561850486088 0.00227992977816283 0 0 0.011053693315279 0 0 0 0 0.00580669511947275 0
"crowned" 0.00475465956637505 0 0 0 0 0 0 0.00261123877167328 0 0 0.00437531447572794 0 0 0 0 0 0 0.0116587484333557 0.00212965329244399 0.00267101151205962 0.00290334755973638 0
"cups" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00655780706931602 0 0.0149075730471079 0.00267101151205962 0 0.00225382586941333
"curve" 0.00237732978318752 0.00187451965433858 0 0.0021238637329029 0.00902445627650934 0 0.00252691160863193 0 0 0.0101538305325684 0 0 0 0 0 0 0 0.00291468710833892 0.00212965329244399 0 0 0.00225382586941333
"customs" 0 0.00187451965433858 0 0.0021238637329029 0 0.00236748029072658 0 0 0 0 0 0 0 0 0.00714571542902875 0 0.00218593568977201 0 0 0 0.00580669511947275 0.00225382586941333
"daisy" 0 0 0 0 0 0 0.00252691160863193 0 0 0 0 0 0 0 0 0 0 0.0291468710833892 0.00212965329244399 0 0 0
"dashing" 0.00237732978318752 0 0 0.0021238637329029 0 0 0 0.00261123877167328 0.00235849056603774 0 0.00437531447572794 0 0 0 0 0 0.00655780706931602 0.00582937421667784 0 0 0.00290334755973638 0
"deaf" 0 0 0 0.0021238637329029 0 0.00236748029072658 0 0 0.00235849056603774 0 0.00218765723786397 0 0 0.00254718663236455 0.00428742925741725 0.00276342332881974 0.00218593568977201 0 0 0 0.00290334755973638 0.00225382586941333
"dejectedly" 0 0.00187451965433858 0 0 0 0 0 0 0.00471698113207547 0 0 0 0 0 0.00142914308580575 0.00276342332881974 0.00218593568977201 0.00582937421667784 0.00212965329244399 0.00267101151205962 0 0.00450765173882666
"dented" 0 0 0 0 0.027073368829528 0 0 0.00261123877167328 0.00235849056603774 0.0025384576331421 0 0 0.00455985955632567 0.00509437326472911 0 0 0 0 0 0.00267101151205962 0 0.00225382586941333
"destroying" 0 0.0074980786173543 0.00253209429519155 0 0 0 0 0 0 0.0025384576331421 0 0 0 0.00509437326472911 0.00142914308580575 0 0 0 0 0.00267101151205962 0.00580669511947275 0
"determination" 0 0 0 0.0021238637329029 0 0 0 0 0.00235849056603774 0 0 0.00209520616828696 0 0 0.00714571542902875 0 0.00437187137954401 0.00291468710833892 0 0.00267101151205962 0 0
"dimly" 0.00475465956637505 0 0.00253209429519155 0 0 0 0 0 0.00235849056603774 0 0 0.00628561850486088 0.00455985955632567 0 0 0 0 0.00874406132501676 0 0 0 0
"discuss" 0 0 0 0.0021238637329029 0 0 0 0.00261123877167328 0 0 0 0 0 0 0.00857485851483451 0.00552684665763948 0 0.00291468710833892 0 0 0 0.00225382586941333
"dr" 0 0 0.00253209429519155 0.00424772746580579 0 0.00710244087217974 0.0101076464345277 0 0 0 0 0 0.00227992977816283 0 0.00142914308580575 0 0 0 0 0 0 0
"drawled" 0.00237732978318752 0 0 0 0 0 0 0 0.00707547169811321 0 0 0 0 0 0 0.00276342332881974 0.00218593568977201 0 0 0.00267101151205962 0.00580669511947275 0.00676147760823999
"drinking" 0 0.00562355896301573 0 0 0 0.00236748029072658 0 0 0 0 0 0 0 0 0 0.011053693315279 0.00437187137954401 0.00291468710833892 0 0.00267101151205962 0 0
"droff" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0331610799458369 0 0 0 0 0 0
"drown" 0 0.00187451965433858 0.00253209429519155 0 0.00902445627650934 0 0 0 0.00471698113207547 0 0.00437531447572794 0.00209520616828696 0 0.00254718663236455 0 0 0 0.00874406132501676 0 0 0 0
"dubiously" 0 0 0 0 0 0 0 0 0.00707547169811321 0 0 0 0 0 0 0 0.00218593568977201 0.00291468710833892 0.00212965329244399 0.00534202302411923 0.00871004267920913 0.00225382586941333
"dungeon" 0 0 0 0.00849545493161159 0 0 0 0 0 0 0 0 0 0 0.00142914308580575 0 0.00218593568977201 0.0116587484333557 0 0.00267101151205962 0 0.00225382586941333
"dwarf" 0 0 0 0 0.00902445627650934 0 0 0 0 0 0 0 0.00227992977816283 0 0 0 0 0.0233174968667114 0 0 0 0.00450765173882666
"earned" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00254718663236455 0.00857485851483451 0.00552684665763948 0.00218593568977201 0 0 0.00267101151205962 0.00290334755973638 0
"effects" 0 0 0 0 0 0 0.00252691160863193 0 0 0 0 0 0 0 0.00428742925741725 0 0.00437187137954401 0 0 0.0106840460482385 0.00580669511947275 0
"elbow" 0 0 0 0 0 0 0 0 0 0 0 0.00209520616828696 0 0.00509437326472911 0 0.00276342332881974 0.00874374275908803 0 0 0.00267101151205962 0.00290334755973638 0.00450765173882666
"embarrassment" 0.00237732978318752 0 0.00253209429519155 0 0 0.00473496058145316 0 0 0.00235849056603774 0 0 0.00209520616828696 0 0 0.0028582861716115 0 0.00218593568977201 0 0 0.00267101151205962 0.00580669511947275 0
"envy" 0.00237732978318752 0 0 0.0021238637329029 0 0 0 0 0.00235849056603774 0.0025384576331421 0.00218765723786397 0.00209520616828696 0 0 0.0028582861716115 0 0.00437187137954401 0 0 0 0.00290334755973638 0.00225382586941333
"escorted" 0.00237732978318752 0 0.00506418859038311 0 0 0.00236748029072658 0 0.00522247754334656 0 0.00761537289942631 0.00437531447572794 0 0 0 0.00142914308580575 0 0 0 0 0 0 0
"establish" 0 0.00187451965433858 0 0 0 0.00236748029072658 0 0 0 0 0 0 0 0 0.0128622877722518 0 0 0 0.00212965329244399 0 0 0
"everything^s" 0.00237732978318752 0 0 0 0 0 0 0 0.00471698113207547 0 0 0 0 0 0.00142914308580575 0 0.00874374275908803 0.00291468710833892 0 0.00534202302411923 0.00290334755973638 0
"explosion" 0 0 0 0 0 0 0 0 0.00235849056603774 0 0 0 0 0 0 0 0.00437187137954401 0.00582937421667784 0.0106482664622199 0.00267101151205962 0.00290334755973638 0
"exulted" 0 0 0 0 0 0 0 0 0.00707547169811321 0 0 0 0 0 0 0 0.00437187137954401 0.00874406132501676 0.00212965329244399 0 0.00580669511947275 0.00225382586941333
"fireplace" 0.00237732978318752 0 0 0 0 0 0 0 0 0 0.00656297171359191 0 0.00911971911265133 0 0 0 0.00655780706931602 0 0 0.00267101151205962 0 0
"flopped" 0.00237732978318752 0 0 0 0 0.00473496058145316 0 0 0.00235849056603774 0.0101538305325684 0 0 0 0 0 0.00276342332881974 0.00218593568977201 0 0.00212965329244399 0.00267101151205962 0 0
